epoch,train_loss,val_loss,val_acc
1,0.709681,0.706333,0.500781
2,0.705064,0.703475,0.498344
3,0.702881,0.702297,0.498344
4,0.701818,0.701650,0.499219
5,0.701136,0.701162,0.499437
6,0.700523,0.700721,0.499000
7,0.699964,0.700273,0.499250
8,0.699458,0.699922,0.498625
9,0.698988,0.699573,0.498750
10,0.698527,0.699236,0.498563
11,0.698096,0.698916,0.499219
12,0.697681,0.698661,0.498781
13,0.697300,0.698357,0.499063
14,0.696925,0.698126,0.499063
15,0.696573,0.697856,0.497844
