epoch,train_loss,val_loss,val_acc
1,0.700160,0.693351,0.499984
2,0.677485,0.693774,0.499000
3,0.661704,0.695119,0.500500
4,0.645492,0.698462,0.500062
5,0.628801,0.703629,0.499500
6,0.611257,0.712353,0.499672
7,0.593143,0.723529,0.500000
8,0.574407,0.736090,0.500406
9,0.555310,0.752525,0.498984
10,0.535902,0.769412,0.500375
11,0.516306,0.787615,0.500188
12,0.496793,0.810124,0.500422
13,0.477105,0.829422,0.500297
14,0.457783,0.851476,0.498344
15,0.438587,0.877033,0.497578
