epoch,train_loss,val_loss,val_acc
1,0.711119,0.706010,0.500250
2,0.704940,0.703411,0.498750
3,0.702822,0.702406,0.498750
4,0.701669,0.701719,0.499047
5,0.700776,0.701120,0.498578
6,0.699991,0.700570,0.499375
7,0.699274,0.700093,0.499031
8,0.698595,0.699716,0.498656
9,0.697951,0.699338,0.498406
10,0.697340,0.698945,0.498234
11,0.696760,0.698656,0.498047
12,0.696216,0.698314,0.499312
13,0.695712,0.698042,0.499734
14,0.695220,0.697799,0.499406
15,0.694764,0.697546,0.500406
