epoch,train_loss,val_loss,val_acc
1,0.706833,0.704908,0.499586
2,0.702187,0.703483,0.500091
3,0.699329,0.702653,0.500758
4,0.696796,0.701830,0.500794
5,0.694498,0.701441,0.501682
6,0.692281,0.700904,0.502927
7,0.690142,0.700684,0.502565
8,0.688176,0.700350,0.503281
9,0.686306,0.700268,0.503812
10,0.684469,0.700002,0.505115
11,0.682789,0.699883,0.505055
12,0.681152,0.699864,0.505576
13,0.679601,0.699748,0.505727
14,0.678167,0.699885,0.506359
15,0.676755,0.699766,0.507281
