epoch,train_loss,val_loss,val_acc
1,0.713900,0.709263,0.504156
2,0.707687,0.704448,0.506031
3,0.704059,0.701750,0.508750
4,0.702056,0.700184,0.509656
5,0.700687,0.699168,0.510375
6,0.699676,0.698390,0.511469
7,0.698874,0.697764,0.511938
8,0.698167,0.697188,0.512719
9,0.697512,0.696621,0.514406
10,0.696880,0.696075,0.515844
11,0.696273,0.695556,0.516813
12,0.695675,0.695080,0.517813
13,0.695107,0.694624,0.518969
14,0.694556,0.694189,0.520219
15,0.694017,0.693736,0.519656
