epoch,train_loss,val_loss,val_acc
1,0.706758,0.703272,0.500781
2,0.703042,0.702770,0.500055
3,0.701759,0.701754,0.500508
4,0.700524,0.701055,0.501375
5,0.699502,0.700663,0.501156
6,0.698538,0.700206,0.500711
7,0.697629,0.699808,0.500836
8,0.696765,0.699445,0.500352
9,0.695976,0.699074,0.501086
10,0.695216,0.698875,0.500852
11,0.694531,0.698547,0.500703
12,0.693863,0.698383,0.500687
13,0.693222,0.698216,0.500852
14,0.692649,0.697972,0.499953
15,0.692107,0.697887,0.500898
