epoch,train_loss,val_loss,val_acc
1,0.697813,0.693236,0.499000
2,0.675516,0.692706,0.511656
3,0.658569,0.689987,0.527094
4,0.640220,0.684339,0.542813
5,0.621377,0.676582,0.554156
6,0.602855,0.670713,0.562969
7,0.584820,0.666366,0.572344
8,0.566944,0.662615,0.581781
9,0.548944,0.661988,0.584844
10,0.531155,0.660248,0.593219
11,0.513452,0.660093,0.599875
12,0.495942,0.660073,0.604250
13,0.478229,0.658985,0.610406
14,0.460979,0.659476,0.615031
15,0.444563,0.659472,0.621344
