epoch,train_loss,val_loss,val_acc
1,0.713089,0.693376,0.500453
2,0.666164,0.693517,0.500469
3,0.638445,0.696155,0.500276
4,0.615059,0.702668,0.499974
5,0.595399,0.714782,0.499445
6,0.578388,0.731057,0.498596
7,0.563555,0.751281,0.499576
8,0.550417,0.772762,0.499852
9,0.538770,0.794459,0.499591
10,0.528412,0.816137,0.499609
11,0.519006,0.835740,0.499680
12,0.510607,0.855283,0.500044
13,0.502815,0.871996,0.500021
14,0.495733,0.887216,0.499508
15,0.489118,0.902636,0.499518
