epoch,train_loss,val_loss,val_acc
1,0.599342,0.645725,0.687047
2,0.449287,0.537467,0.725094
3,0.395137,0.453353,0.735703
4,0.367433,0.412459,0.741297
5,0.349266,0.393527,0.744188
6,0.336228,0.384433,0.745500
7,0.325861,0.381016,0.748891
8,0.317004,0.380675,0.748938
9,0.308850,0.382748,0.749375
10,0.300799,0.383708,0.750469
11,0.293014,0.386814,0.750906
12,0.285301,0.389532,0.750156
13,0.277849,0.392594,0.751906
14,0.270351,0.396712,0.752188
15,0.262771,0.400471,0.752547
