epoch,train_loss,val_loss,val_acc
1,0.725644,0.693753,0.505242
2,0.700737,0.693184,0.512242
3,0.686101,0.691686,0.516513
4,0.676042,0.689482,0.522677
5,0.668074,0.686779,0.525740
6,0.660786,0.683267,0.530086
7,0.653827,0.678945,0.533555
8,0.647166,0.674946,0.537049
9,0.640828,0.670388,0.541109
10,0.634969,0.666699,0.542836
11,0.629670,0.663269,0.545094
12,0.625057,0.660433,0.546404
13,0.621026,0.658820,0.546263
14,0.617488,0.657487,0.546385
15,0.614335,0.656848,0.547135
