epoch,train_loss,val_loss,val_acc
1,0.724674,0.693438,0.509162
2,0.699205,0.691910,0.518787
3,0.683588,0.688442,0.527949
4,0.672537,0.683788,0.535441
5,0.663335,0.678678,0.541426
6,0.654924,0.672754,0.546398
7,0.646805,0.666473,0.551504
8,0.638947,0.659766,0.555605
9,0.631369,0.653234,0.560264
10,0.624181,0.646744,0.564672
11,0.617383,0.640653,0.568299
12,0.611114,0.634850,0.570824
13,0.605355,0.629767,0.572941
14,0.600180,0.625401,0.575133
15,0.595624,0.621776,0.576012
