epoch,train_loss,val_loss,val_acc
1,0.708005,0.704650,0.498180
2,0.703126,0.703347,0.501344
3,0.701895,0.702472,0.500242
4,0.700647,0.701954,0.499734
5,0.699627,0.701493,0.499250
6,0.698676,0.700919,0.500344
7,0.697815,0.700525,0.499445
8,0.696982,0.700138,0.499742
9,0.696197,0.699740,0.499688
10,0.695458,0.699463,0.500156
11,0.694792,0.699213,0.498844
12,0.694129,0.698893,0.499633
13,0.693527,0.698730,0.499508
14,0.692960,0.698544,0.498758
15,0.692424,0.698320,0.500375
