epoch,train_loss,val_loss,val_acc
1,0.719260,0.693995,0.498219
2,0.696753,0.695167,0.497031
3,0.688156,0.696795,0.497812
4,0.682097,0.698736,0.494656
5,0.677633,0.700685,0.494437
6,0.673978,0.702659,0.497375
7,0.670610,0.704700,0.498719
8,0.667537,0.706642,0.498531
9,0.664392,0.708200,0.498750
10,0.661285,0.709927,0.500031
11,0.658226,0.711669,0.498437
12,0.655142,0.713547,0.501000
13,0.652029,0.715295,0.501563
14,0.648740,0.717411,0.499531
15,0.645438,0.719225,0.501531
