epoch,train_loss,val_loss,val_acc
1,0.549441,0.617480,0.748305
2,0.322926,0.431014,0.857383
3,0.231328,0.272944,0.876352
4,0.193533,0.211482,0.878547
5,0.175906,0.195523,0.879328
6,0.165799,0.191632,0.879383
7,0.158558,0.192178,0.880313
8,0.152798,0.193240,0.879984
9,0.147722,0.194669,0.880031
10,0.143179,0.195557,0.880766
11,0.138675,0.197054,0.880016
12,0.134087,0.198464,0.880828
13,0.129753,0.199637,0.880594
14,0.125585,0.202033,0.879609
15,0.121192,0.204270,0.880367
