epoch,train_loss,val_loss,val_acc
1,0.698582,0.691520,0.524787
2,0.650925,0.687514,0.537859
3,0.619318,0.678021,0.550273
4,0.592735,0.670564,0.558977
5,0.570518,0.670556,0.562793
6,0.551071,0.678365,0.565510
7,0.533783,0.691012,0.566752
8,0.518376,0.703284,0.567805
9,0.504177,0.715706,0.568223
10,0.491337,0.727910,0.568182
11,0.479667,0.739337,0.567490
12,0.468986,0.752371,0.567342
13,0.459409,0.764543,0.567658
14,0.450731,0.776428,0.567871
15,0.442570,0.789425,0.567127
