epoch,train_loss,val_loss,val_acc
1,0.727445,0.694338,0.500417
2,0.706032,0.695555,0.500128
3,0.694077,0.697241,0.500047
4,0.687000,0.699617,0.500047
5,0.682179,0.702031,0.499638
6,0.678508,0.704113,0.499792
7,0.675459,0.705820,0.500013
8,0.672706,0.707362,0.500302
9,0.670194,0.709054,0.499688
10,0.667854,0.710269,0.499484
11,0.665550,0.712196,0.500044
12,0.663403,0.713446,0.500167
13,0.661206,0.715068,0.499755
14,0.659147,0.716741,0.499755
15,0.657141,0.719244,0.499927
