epoch,train_loss,val_loss,val_acc
1,0.701394,0.693214,0.503344
2,0.673414,0.693340,0.504023
3,0.652178,0.694662,0.503977
4,0.631097,0.698176,0.503969
5,0.610055,0.705192,0.504539
6,0.588856,0.717015,0.506070
7,0.567307,0.732516,0.505320
8,0.545643,0.750619,0.504734
9,0.523732,0.771535,0.504234
10,0.501927,0.794993,0.504867
11,0.480385,0.819644,0.504148
12,0.458836,0.845675,0.503461
13,0.437592,0.872337,0.502859
14,0.416851,0.902474,0.503563
15,0.396602,0.933476,0.503109
