epoch,train_loss,val_loss,val_acc
1,0.700458,0.693352,0.499844
2,0.678550,0.693902,0.496578
3,0.663408,0.695371,0.497266
4,0.648223,0.698098,0.497844
5,0.632508,0.703129,0.496828
6,0.615835,0.711544,0.496750
7,0.598493,0.722146,0.496891
8,0.580656,0.736164,0.498844
9,0.562217,0.752923,0.496781
10,0.543559,0.770145,0.496937
11,0.524801,0.789188,0.496828
12,0.505910,0.807970,0.497656
13,0.487037,0.829407,0.497719
14,0.468179,0.851510,0.497250
15,0.449343,0.874135,0.497578
