epoch,train_loss,val_loss,val_acc
1,0.700183,0.693379,0.500531
2,0.678055,0.693636,0.499391
3,0.662625,0.695033,0.498203
4,0.646403,0.698151,0.498063
5,0.629575,0.703558,0.500094
6,0.611864,0.712372,0.500766
7,0.593206,0.723951,0.499063
8,0.573987,0.739049,0.500344
9,0.554117,0.755761,0.501328
10,0.534047,0.772705,0.501531
11,0.513562,0.793522,0.499812
12,0.493288,0.812777,0.500844
13,0.472766,0.833590,0.500453
14,0.452872,0.855055,0.500016
15,0.432865,0.880157,0.499547
