epoch,train_loss,val_loss,val_acc
1,0.699868,0.693352,0.499109
2,0.677470,0.693646,0.502563
3,0.661880,0.694895,0.502078
4,0.646159,0.698018,0.500797
5,0.630059,0.703988,0.501078
6,0.613350,0.712872,0.502422
7,0.595911,0.724076,0.501781
8,0.578045,0.736744,0.500859
9,0.559562,0.753027,0.501578
10,0.540914,0.769556,0.500594
11,0.522010,0.786290,0.499047
12,0.503204,0.805796,0.499937
13,0.484383,0.825394,0.499469
14,0.465855,0.847237,0.498781
15,0.447270,0.867658,0.498500
