epoch,train_loss,val_loss,val_acc
1,0.700498,0.693383,0.498250
2,0.676405,0.693801,0.498266
3,0.660365,0.695317,0.497891
4,0.643796,0.698597,0.498188
5,0.626903,0.704063,0.499625
6,0.609339,0.712416,0.500078
7,0.590917,0.723285,0.500750
8,0.572151,0.737171,0.502344
9,0.552967,0.754325,0.499984
10,0.533455,0.773607,0.502766
11,0.513810,0.792087,0.503484
12,0.494189,0.813628,0.502594
13,0.474671,0.834483,0.501203
14,0.455207,0.857257,0.501406
15,0.435867,0.878124,0.502422
