epoch,train_loss,val_loss,val_acc
1,0.707133,0.703301,0.502469
2,0.701946,0.701398,0.504273
3,0.699482,0.699555,0.509094
4,0.697384,0.698041,0.512781
5,0.695360,0.696485,0.515172
6,0.693416,0.695094,0.518062
7,0.691540,0.693662,0.522070
8,0.689750,0.692348,0.526281
9,0.687997,0.691069,0.530281
10,0.686280,0.689733,0.534406
11,0.684610,0.688581,0.538563
12,0.682997,0.687396,0.543297
13,0.681431,0.686197,0.548273
14,0.679912,0.685090,0.552602
15,0.678435,0.684006,0.557281
