epoch,train_loss,val_loss,val_acc
1,0.699537,0.693498,0.499719
2,0.681587,0.693881,0.495375
3,0.670697,0.694732,0.496469
4,0.659675,0.696683,0.497063
5,0.648281,0.699526,0.498719
6,0.636349,0.703945,0.500437
7,0.623559,0.709511,0.502625
8,0.610330,0.717378,0.503719
9,0.596247,0.725977,0.505469
10,0.581904,0.735706,0.505781
11,0.567098,0.745745,0.507125
12,0.552392,0.755532,0.507500
13,0.537254,0.767409,0.508125
14,0.522064,0.779907,0.507469
15,0.506895,0.790207,0.509188
