epoch,train_loss,val_loss,val_acc
1,0.710697,0.706808,0.502188
2,0.705972,0.703955,0.499937
3,0.703365,0.702522,0.501188
4,0.702065,0.701746,0.499563
5,0.701298,0.701257,0.501594
6,0.700759,0.700800,0.501062
7,0.700247,0.700367,0.501188
8,0.699743,0.699912,0.502219
9,0.699256,0.699504,0.501437
10,0.698795,0.699141,0.501656
11,0.698366,0.698786,0.501781
12,0.697950,0.698470,0.501437
13,0.697547,0.698170,0.501094
14,0.697172,0.697884,0.501406
15,0.696807,0.697616,0.502875
