epoch,train_loss,val_loss,val_acc
1,0.725980,0.694053,0.498398
2,0.702634,0.695216,0.500125
3,0.691904,0.696911,0.498672
4,0.685686,0.699020,0.499953
5,0.681214,0.701292,0.499820
6,0.677734,0.703261,0.501133
7,0.674625,0.705078,0.500578
8,0.671930,0.706437,0.500617
9,0.669297,0.707778,0.501109
10,0.666738,0.709290,0.501875
11,0.664323,0.710507,0.501703
12,0.661959,0.712095,0.501828
13,0.659587,0.713278,0.502398
14,0.657179,0.714644,0.503078
15,0.654762,0.716214,0.502289
