epoch,train_loss,val_loss,val_acc
1,0.701908,0.693383,0.499844
2,0.673312,0.693644,0.501320
3,0.651907,0.695173,0.502508
4,0.630508,0.699320,0.503500
5,0.608842,0.707636,0.503828
6,0.586832,0.720906,0.503188
7,0.564566,0.738535,0.502844
8,0.542182,0.758555,0.501789
9,0.519855,0.781007,0.502227
10,0.497376,0.807027,0.502727
11,0.475232,0.833296,0.501492
12,0.453489,0.861480,0.501594
13,0.432283,0.892003,0.500984
14,0.411350,0.922456,0.500531
15,0.391007,0.956514,0.500938
