epoch,train_loss,val_loss,val_acc
1,0.716403,0.712496,0.498719
2,0.710018,0.707890,0.499156
3,0.706185,0.705143,0.499625
4,0.703886,0.703539,0.499781
5,0.702538,0.702568,0.497625
6,0.701624,0.701873,0.497688
7,0.700894,0.701235,0.497375
8,0.700269,0.700692,0.497812
9,0.699703,0.700220,0.498375
10,0.699199,0.699799,0.498312
11,0.698747,0.699408,0.498375
12,0.698323,0.699068,0.498469
13,0.697922,0.698778,0.499125
14,0.697539,0.698485,0.499219
15,0.697183,0.698222,0.500313
