epoch,train_loss,val_loss,val_acc
1,0.708972,0.704888,0.501094
2,0.703838,0.703286,0.499219
3,0.702466,0.702657,0.498781
4,0.701547,0.702032,0.499891
5,0.700717,0.701473,0.499844
6,0.700005,0.700972,0.498641
7,0.699318,0.700451,0.498688
8,0.698675,0.700035,0.498781
9,0.698063,0.699646,0.497719
10,0.697479,0.699304,0.497016
11,0.696937,0.698988,0.497875
12,0.696419,0.698664,0.496891
13,0.695924,0.698367,0.497641
14,0.695477,0.698083,0.497609
15,0.695044,0.697886,0.496859
