epoch,train_loss,val_loss,val_acc
1,0.640332,0.663393,0.690531
2,0.498138,0.588812,0.747812
3,0.431216,0.488770,0.766656
4,0.395481,0.417061,0.772312
5,0.375167,0.382476,0.780375
6,0.362097,0.366531,0.785563
7,0.352431,0.357879,0.792125
8,0.344322,0.351851,0.798750
9,0.337209,0.346884,0.806312
10,0.330498,0.341912,0.812656
11,0.323894,0.337313,0.818063
12,0.317073,0.332319,0.824469
13,0.310221,0.326841,0.829313
14,0.303268,0.321192,0.836031
15,0.296107,0.315326,0.841250
