epoch,train_loss,val_loss,val_acc
1,0.711697,0.706694,0.502313
2,0.706831,0.703623,0.502781
3,0.704060,0.701952,0.503094
4,0.702590,0.701078,0.503969
5,0.701647,0.700583,0.504656
6,0.700996,0.700180,0.504219
7,0.700455,0.699812,0.503469
8,0.699942,0.699464,0.503250
9,0.699451,0.699120,0.502906
10,0.698993,0.698758,0.503406
11,0.698541,0.698459,0.502687
12,0.698118,0.698168,0.503375
13,0.697719,0.697866,0.503844
14,0.697334,0.697601,0.504219
15,0.696971,0.697369,0.504656
