epoch,train_loss,val_loss,val_acc
1,0.723128,0.693685,0.503953
2,0.699218,0.694633,0.503234
3,0.689911,0.696219,0.502437
4,0.684057,0.698145,0.500078
5,0.679530,0.700287,0.501484
6,0.675882,0.702398,0.501094
7,0.672714,0.704401,0.500234
8,0.669728,0.706138,0.500031
9,0.666866,0.707797,0.499797
10,0.664066,0.709499,0.498328
11,0.661211,0.711076,0.499359
12,0.658440,0.712650,0.498750
13,0.655490,0.714430,0.499531
14,0.652656,0.716529,0.499203
15,0.649727,0.718114,0.499797
