epoch,train_loss,val_loss,val_acc
1,0.699872,0.684171,0.578469
2,0.629499,0.653946,0.644852
3,0.578549,0.600548,0.686031
4,0.537874,0.545448,0.713609
5,0.503619,0.502442,0.732578
6,0.475289,0.471449,0.742563
7,0.452188,0.449144,0.746437
8,0.433644,0.432297,0.748633
9,0.418668,0.418781,0.749102
10,0.406285,0.408171,0.749109
11,0.396007,0.399080,0.749437
12,0.387379,0.391702,0.748547
13,0.380110,0.385540,0.748859
14,0.374126,0.380548,0.749766
15,0.369295,0.376444,0.749391
