epoch,train_loss,val_loss,val_acc
1,0.722720,0.694131,0.499516
2,0.698849,0.695142,0.497484
3,0.689689,0.696789,0.499563
4,0.683805,0.698815,0.499563
5,0.679430,0.700867,0.497781
6,0.675843,0.702878,0.498500
7,0.672673,0.704665,0.499344
8,0.669690,0.706410,0.499531
9,0.666869,0.708081,0.499312
10,0.664101,0.709790,0.500437
11,0.661264,0.711116,0.499016
12,0.658490,0.712862,0.498641
13,0.655640,0.714444,0.498047
14,0.652780,0.716276,0.499188
15,0.649960,0.717980,0.499406
