epoch,train_loss,val_loss,val_acc
1,0.727518,0.694543,0.500076
2,0.706396,0.695776,0.499164
3,0.694337,0.697451,0.498935
4,0.687066,0.699804,0.498898
5,0.682152,0.701919,0.498937
6,0.678454,0.704346,0.499310
7,0.675314,0.705811,0.499232
8,0.672564,0.707515,0.499167
9,0.670014,0.709263,0.500383
10,0.667610,0.710820,0.499435
11,0.665260,0.712514,0.499716
12,0.663015,0.713735,0.499393
13,0.660871,0.715559,0.499661
14,0.658756,0.716980,0.499812
15,0.656752,0.718857,0.499185
