epoch,train_loss,val_loss,val_acc
1,0.725002,0.693389,0.508230
2,0.699773,0.691757,0.519096
3,0.684273,0.688400,0.528223
4,0.673124,0.683882,0.534635
5,0.664015,0.678625,0.540531
6,0.655600,0.672844,0.545568
7,0.647471,0.666479,0.550775
8,0.639658,0.659911,0.556293
9,0.632057,0.653012,0.560854
10,0.624861,0.646798,0.565229
11,0.618063,0.640442,0.568609
12,0.611700,0.635004,0.571727
13,0.605872,0.629693,0.573680
14,0.600616,0.625093,0.575332
15,0.595978,0.621002,0.576059
