epoch,train_loss,val_loss,val_acc
1,0.708004,0.704258,0.500070
2,0.703203,0.702882,0.501945
3,0.701353,0.701543,0.504453
4,0.699651,0.700522,0.505414
5,0.698120,0.699427,0.507023
6,0.696651,0.698431,0.509391
7,0.695288,0.697599,0.511328
8,0.693939,0.696697,0.513633
9,0.692677,0.695907,0.514555
10,0.691450,0.695115,0.516477
11,0.690254,0.694351,0.518750
12,0.689107,0.693638,0.520492
13,0.688020,0.692971,0.522242
14,0.686959,0.692315,0.523781
15,0.685956,0.691681,0.526937
