epoch,train_loss,val_loss,val_acc
1,0.655956,0.668520,0.605836
2,0.569062,0.616053,0.623742
3,0.526560,0.576098,0.626570
4,0.501824,0.559511,0.625570
5,0.483261,0.553948,0.627172
6,0.466614,0.554178,0.625820
7,0.451041,0.558765,0.626227
8,0.435956,0.565421,0.626781
9,0.420999,0.573912,0.627188
10,0.406234,0.584435,0.627828
11,0.391171,0.596093,0.627531
12,0.376085,0.609898,0.627773
13,0.360939,0.624022,0.628328
14,0.345547,0.638313,0.627398
15,0.330286,0.655296,0.628297
