epoch,train_loss,val_loss,val_acc
1,0.719912,0.693183,0.503531
2,0.697389,0.694146,0.508250
3,0.688198,0.695464,0.503219
4,0.682146,0.697203,0.503313
5,0.677656,0.698954,0.500719
6,0.673922,0.700628,0.504656
7,0.670509,0.702700,0.504563
8,0.667330,0.704539,0.504906
9,0.664150,0.706248,0.504313
10,0.661103,0.707843,0.506406
11,0.658009,0.709851,0.503344
12,0.654804,0.711870,0.502844
13,0.651490,0.713759,0.502969
14,0.648227,0.716157,0.503594
15,0.644808,0.718107,0.502500
