epoch,train_loss,val_loss,val_acc
1,0.719806,0.694188,0.493969
2,0.696882,0.695725,0.493844
3,0.688376,0.697600,0.493812
4,0.682427,0.699612,0.494250
5,0.678025,0.701540,0.496500
6,0.674461,0.703155,0.499594
7,0.671272,0.705318,0.497688
8,0.668133,0.706654,0.497875
9,0.665147,0.708475,0.499375
10,0.661984,0.709934,0.498000
11,0.658943,0.711667,0.498656
12,0.655747,0.713237,0.499281
13,0.652621,0.715008,0.497125
14,0.649354,0.716490,0.496688
15,0.645965,0.718385,0.499094
