epoch,train_loss,val_loss,val_acc
1,0.706864,0.704125,0.501797
2,0.701970,0.702624,0.503191
3,0.699044,0.701636,0.503602
4,0.696396,0.700797,0.505232
5,0.693951,0.700196,0.505512
6,0.691643,0.699610,0.506564
7,0.689411,0.699304,0.507234
8,0.687316,0.698771,0.508291
9,0.685309,0.698487,0.508654
10,0.683385,0.698193,0.510703
11,0.681572,0.697930,0.511428
12,0.679861,0.697851,0.512191
13,0.678190,0.697548,0.513117
14,0.676600,0.697517,0.513402
15,0.675060,0.697338,0.514979
