epoch,train_loss,val_loss,val_acc
1,0.725274,0.694157,0.499383
2,0.702275,0.695355,0.499211
3,0.691889,0.697060,0.500703
4,0.685749,0.699227,0.499961
5,0.681417,0.701439,0.499664
6,0.677973,0.703474,0.500500
7,0.675002,0.705139,0.499422
8,0.672356,0.706681,0.498859
9,0.669846,0.707906,0.498789
10,0.667459,0.709371,0.498508
11,0.665104,0.710352,0.499922
12,0.662788,0.711847,0.499555
13,0.660536,0.712905,0.500031
14,0.658204,0.714545,0.500867
15,0.655916,0.715935,0.499883
