epoch,train_loss,val_loss,val_acc
1,0.724293,0.693682,0.501484
2,0.699910,0.694811,0.502000
3,0.690365,0.696405,0.502234
4,0.684482,0.698201,0.500875
5,0.680153,0.700077,0.501141
6,0.676599,0.701965,0.501250
7,0.673461,0.703697,0.498391
8,0.670584,0.705260,0.499359
9,0.667891,0.706994,0.499953
10,0.665120,0.708382,0.501094
11,0.662396,0.709894,0.500203
12,0.659785,0.711285,0.499391
13,0.657136,0.713037,0.500062
14,0.654339,0.714802,0.498531
15,0.651556,0.716326,0.498031
