epoch,train_loss,val_loss,val_acc
1,0.709106,0.704652,0.501047
2,0.704038,0.702756,0.500781
3,0.702383,0.701916,0.501281
4,0.701465,0.701397,0.501125
5,0.700692,0.700909,0.501437
6,0.699943,0.700477,0.499859
7,0.699253,0.699960,0.500391
8,0.698602,0.699534,0.500578
9,0.697994,0.699174,0.500219
10,0.697415,0.698823,0.499937
11,0.696890,0.698527,0.499688
12,0.696368,0.698218,0.499469
13,0.695878,0.697997,0.500141
14,0.695440,0.697726,0.499766
15,0.695019,0.697487,0.499984
