epoch,train_loss,val_loss,val_acc
1,0.706814,0.704537,0.500666
2,0.701960,0.702704,0.502250
3,0.699007,0.701788,0.502582
4,0.696366,0.701035,0.504246
5,0.693914,0.700413,0.505020
6,0.691555,0.699728,0.505951
7,0.689336,0.699371,0.506930
8,0.687224,0.698999,0.507611
9,0.685212,0.698670,0.508602
10,0.683286,0.698366,0.509006
11,0.681447,0.698187,0.510119
12,0.679705,0.697966,0.511266
13,0.678090,0.697911,0.511527
14,0.676516,0.697768,0.512910
15,0.674994,0.697614,0.513381
